feature_set,feature,comparison,left_group,right_group,mann_whitney_u_pvalue,cohens_d,separation_score,left_count,left_mean,left_median,left_std,left_min,left_max,left_q25,left_q75,left_IQR,left_missing_count,left_zero_ratio,left_unique_count,right_count,right_mean,right_median,right_std,right_min,right_max,right_q25,right_q75,right_IQR,right_missing_count,right_zero_ratio,right_unique_count
dropped_shortcut_only,ttl_mean,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.4591980968297483,0.1295616497516711,65780,12693.007540513943,300.0,23339.144111404425,-1.0,86400.0,200.0,10856.5,10656.5,0,0.0,2183,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11
dropped_shortcut_only,ttl_mean,TP_vs_FN,TP,FN,,,,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11,0,,,,,,,,,0,,0
dropped_shortcut_only,ttl_mean,TN_vs_FP,TN,FP,1.0719773496161007e-42,-0.13269177745544333,0.046931633545805304,60715,12454.695351780174,297.0,23054.295954696758,10.0,86400.0,200.0,10856.5,10656.5,0,0.0,1288,5065,15549.695504772728,1799.0,26351.85249612153,-1.0,86400.0,252.5,21600.0,21347.5,0,0.0,1190
dropped_shortcut_only,ttl_mean,TP_vs_TN,TP,TN,0.0,0.47049849128034893,0.12961798090373702,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11,60715,12454.695351780174,297.0,23054.295954696758,10.0,86400.0,200.0,10856.5,10656.5,0,0.0,1288
dropped_shortcut_only,ttl_mean,FN_vs_TP,FN,TP,,,,0,,,,,,,,,0,,0,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11
dropped_shortcut_only,ttl_min,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.5679386253546397,0.1516112220967569,65780,10222.366038309516,218.0,22725.818913024585,-1.0,86400.0,148.0,3600.0,3452.0,0,0.0,483,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11
dropped_shortcut_only,ttl_min,TP_vs_FN,TP,FN,,,,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11,0,,,,,,,,,0,,0
dropped_shortcut_only,ttl_min,TN_vs_FP,TN,FP,3.2189395782887796e-48,-0.21428980098868505,0.015368564664338695,60715,9847.99487770732,217.0,22323.147901522487,1.0,86400.0,148.0,3600.0,3452.0,0,0.0,285,5065,14710.015597235933,600.0,26687.581380224387,-1.0,86400.0,131.0,21600.0,21469.0,0,0.0,469
dropped_shortcut_only,ttl_min,TP_vs_TN,TP,TN,0.0,0.587171219592608,0.1516329366802712,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11,60715,9847.99487770732,217.0,22323.147901522487,1.0,86400.0,148.0,3600.0,3452.0,0,0.0,285
dropped_shortcut_only,ttl_min,FN_vs_TP,FN,TP,,,,0,,,,,,,,,0,,0,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11
dropped_shortcut_only,ttl_max,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.2869366216154314,0.10781249999999833,65780,16012.348327759197,300.0,27917.46512212287,-1.0,86400.0,200.0,21600.0,21400.0,0,0.0,876,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11
dropped_shortcut_only,ttl_max,TP_vs_FN,TP,FN,,,,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11,0,,,,,,,,,0,,0
dropped_shortcut_only,ttl_max,TN_vs_FP,TN,FP,6.537123982130661e-38,-0.043921127021192434,0.06394885964501326,60715,15917.940377172034,300.0,28055.48381414922,10.0,86400.0,200.0,21600.0,21400.0,0,0.0,302,5065,17144.032181638697,3031.0,26182.619502761998,-1.0,86400.0,294.0,21600.0,21306.0,0,0.0,828
dropped_shortcut_only,ttl_max,TP_vs_TN,TP,TN,0.0,0.28872770252867386,0.10781249999999833,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11,60715,15917.940377172034,300.0,28055.48381414922,10.0,86400.0,200.0,21600.0,21400.0,0,0.0,302
dropped_shortcut_only,ttl_max,FN_vs_TP,FN,TP,,,,0,,,,,,,,,0,,0,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11
dropped_shortcut_only,ttl_std,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.33787357706000826,0.0,65780,2742.7568231968485,0.0,9075.82472833607,-1.0,43185.0,0.0,32.5,32.5,0,0.691045910611128,1656,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
dropped_shortcut_only,ttl_std,TP_vs_FN,TP,FN,,,,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0,,,,,,,,,0,,0
dropped_shortcut_only,ttl_std,TN_vs_FP,TN,FP,2.8822574591918617e-33,0.2000273785873941,0.0,60715,2882.344733520628,0.0,9395.34512629762,0.0,43185.0,0.0,39.42080668885405,39.42080668885405,0,0.6853989953059376,1161,5065,1069.4932545278923,0.0,2931.3532158762537,-1.0,10792.5,0.0,0.0,0.0,0,0.7587364264560711,576
dropped_shortcut_only,ttl_std,TP_vs_TN,TP,TN,0.0,-0.34584320062734347,0.0,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,60715,2882.344733520628,0.0,9395.34512629762,0.0,43185.0,0.0,39.42080668885405,39.42080668885405,0,0.6853989953059376,1161
dropped_shortcut_only,ttl_std,FN_vs_TP,FN,TP,,,,0,,,,,,,,,0,,0,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
top_importance_only,has_additional_A,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.7922637126073326,0.0,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,16445,0.4415931894192764,0.0,0.4965920258506806,0.0,1.0,0.0,1.0,1.0,0,0.5584068105807236,2
top_importance_only,has_additional_A,TP_vs_FN,TP,FN,0.0,,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
top_importance_only,has_additional_A,TN_vs_FP,TN,FP,,,,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,0,,,,,,,,,0,,0
top_importance_only,has_additional_A,TP_vs_TN,TP,TN,0.0,2.616828791949147,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2
top_importance_only,has_additional_A,FN_vs_TP,FN,TP,0.0,,999999999.9999999,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
top_importance_only,additional_A_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.7922637126073326,0.0,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,16445,0.4415931894192764,0.0,0.4965920258506806,0.0,1.0,0.0,1.0,1.0,0,0.5584068105807236,2
top_importance_only,additional_A_count,TP_vs_FN,TP,FN,0.0,,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
top_importance_only,additional_A_count,TN_vs_FP,TN,FP,,,,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,0,,,,,,,,,0,,0
top_importance_only,additional_A_count,TP_vs_TN,TP,TN,0.0,2.616828791949147,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2
top_importance_only,additional_A_count,FN_vs_TP,FN,TP,0.0,,999999999.9999999,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
top_importance_only,unique_record_name_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,4.0799850477864585e-205,-0.25874420541160026,0.0,65780,1.317254484645789,1.0,0.4764512828802376,0.0,5.0,1.0,2.0,1.0,0,0.0007601094557616296,6,16445,1.4415931894192764,1.0,0.4965920258506806,1.0,2.0,1.0,2.0,1.0,0,0.0,2
top_importance_only,unique_record_name_count,TP_vs_FN,TP,FN,0.0,,999999999.9999999,7262,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
top_importance_only,unique_record_name_count,TN_vs_FP,TN,FP,,,,65780,1.317254484645789,1.0,0.4764512828802376,0.0,5.0,1.0,2.0,1.0,0,0.0007601094557616296,6,0,,,,,,,,,0,,0
top_importance_only,unique_record_name_count,TP_vs_TN,TP,TN,0.0,1.5100005459337953,0.9999999989999999,7262,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,65780,1.317254484645789,1.0,0.4764512828802376,0.0,5.0,1.0,2.0,1.0,0,0.0007601094557616296,6
top_importance_only,unique_record_name_count,FN_vs_TP,FN,TP,0.0,,999999999.9999999,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,7262,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1
top_importance_only,additional_out_of_bailiwick_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.4486335774135458,0.0,65780,0.2773791425965339,0.0,0.691249853853276,0.0,2.0,0.0,0.0,0.0,0,0.861310428701733,2,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
top_importance_only,additional_out_of_bailiwick_count,TP_vs_FN,TP,FN,1.0,,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
top_importance_only,additional_out_of_bailiwick_count,TN_vs_FP,TN,FP,,,,65780,0.2773791425965339,0.0,0.691249853853276,0.0,2.0,0.0,0.0,0.0,0,0.861310428701733,2,0,,,,,,,,,0,,0
top_importance_only,additional_out_of_bailiwick_count,TP_vs_TN,TP,TN,2.8625568912422546e-252,-0.42283944850229566,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,65780,0.2773791425965339,0.0,0.691249853853276,0.0,2.0,0.0,0.0,0.0,0,0.861310428701733,2
top_importance_only,additional_out_of_bailiwick_count,FN_vs_TP,FN,TP,1.0,,0.0,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
top_importance_only,record_total,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.7752738731266764,0.0,65780,2.4836120401337793,2.0,0.899326988730359,0.0,12.0,2.0,3.0,1.0,0,0.0007297050775311645,13,16445,1.8215871085436304,2.0,0.6409055683066263,1.0,3.0,1.0,2.0,1.0,0,0.0,3
top_importance_only,record_total,TP_vs_FN,TP,FN,0.0,1.7813018074824176,0.49999999975,7262,2.299091159460204,2.0,0.4578913727603667,2.0,3.0,2.0,3.0,1.0,0,0.0,2,9183,1.4439725579875857,1.0,0.49687806457174255,1.0,2.0,1.0,2.0,1.0,0,0.0,2
top_importance_only,record_total,TN_vs_FP,TN,FP,,,,65780,2.4836120401337793,2.0,0.899326988730359,0.0,12.0,2.0,3.0,1.0,0,0.0007297050775311645,13,0,,,,,,,,,0,,0
top_importance_only,record_total,TP_vs_TN,TP,TN,8.452712808185224e-30,-0.21317591876238573,0.0,7262,2.299091159460204,2.0,0.4578913727603667,2.0,3.0,2.0,3.0,1.0,0,0.0,2,65780,2.4836120401337793,2.0,0.899326988730359,0.0,12.0,2.0,3.0,1.0,0,0.0007297050775311645,13
top_importance_only,record_total,FN_vs_TP,FN,TP,0.0,-1.7813018074824176,0.49999999975,9183,1.4439725579875857,1.0,0.49687806457174255,1.0,2.0,1.0,2.0,1.0,0,0.0,2,7262,2.299091159460204,2.0,0.4578913727603667,2.0,3.0,2.0,3.0,1.0,0,0.0,2
top_importance_only,answer_A_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.27153142725447765,0.0,65780,0.6925661295226513,1.0,0.7350238328959653,0.0,11.0,0.0,1.0,1.0,0,0.38393128610519917,12,16445,0.8755244755244755,1.0,0.33013329990559215,0.0,1.0,1.0,1.0,0.0,0,0.12447552447552447,2
top_importance_only,answer_A_count,TP_vs_FN,TP,FN,0.0,-0.942744855264052,0.0,7262,0.7181217295510879,1.0,0.4499453180124894,0.0,1.0,0.0,1.0,1.0,0,0.28187827044891217,2,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
top_importance_only,answer_A_count,TN_vs_FP,TN,FP,,,,65780,0.6925661295226513,1.0,0.7350238328959653,0.0,11.0,0.0,1.0,1.0,0,0.38393128610519917,12,0,,,,,,,,,0,,0
top_importance_only,answer_A_count,TP_vs_TN,TP,TN,5.582539419706346e-32,0.03590211758971605,0.0,7262,0.7181217295510879,1.0,0.4499453180124894,0.0,1.0,0.0,1.0,1.0,0,0.28187827044891217,2,65780,0.6925661295226513,1.0,0.7350238328959653,0.0,11.0,0.0,1.0,1.0,0,0.38393128610519917,12
top_importance_only,answer_A_count,FN_vs_TP,FN,TP,0.0,0.942744855264052,0.0,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,7262,0.7181217295510879,1.0,0.4499453180124894,0.0,1.0,0.0,1.0,1.0,0,0.28187827044891217,2
top_importance_only,dns_count_add_rr,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,1.042016955993276,0.9999999989999999,65780,1.1989358467619338,1.0,0.7737260064962977,0.0,3.0,1.0,1.0,0.0,0,0.08011553663727576,3,16445,0.4415931894192764,0.0,0.4965920258506806,0.0,1.0,0.0,1.0,1.0,0,0.5584068105807236,2
top_importance_only,dns_count_add_rr,TP_vs_FN,TP,FN,0.0,,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
top_importance_only,dns_count_add_rr,TN_vs_FP,TN,FP,,,,65780,1.1989358467619338,1.0,0.7737260064962977,0.0,3.0,1.0,1.0,0.0,0,0.08011553663727576,3,0,,,,,,,,,0,,0
top_importance_only,dns_count_add_rr,TP_vs_TN,TP,TN,3.840093543516943e-33,-0.270933433650962,0.0,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,1.1989358467619338,1.0,0.7737260064962977,0.0,3.0,1.0,1.0,0.0,0,0.08011553663727576,3
top_importance_only,dns_count_add_rr,FN_vs_TP,FN,TP,0.0,,999999999.9999999,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
top_importance_only,dns_count_answers,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.44814110325768225,0.0,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13,16445,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
top_importance_only,dns_count_answers,TP_vs_FN,TP,FN,1.0,,0.0,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
top_importance_only,dns_count_answers,TN_vs_FP,TN,FP,,,,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13,0,,,,,,,,,0,,0
top_importance_only,dns_count_answers,TP_vs_TN,TP,TN,0.0,-0.4223752890836728,0.0,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13
top_importance_only,dns_count_answers,FN_vs_TP,FN,TP,1.0,,0.0,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
top_importance_only,additional_AAAA_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.45020245905169104,0.0,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
top_importance_only,additional_AAAA_count,TP_vs_FN,TP,FN,1.0,,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
top_importance_only,additional_AAAA_count,TN_vs_FP,TN,FP,,,,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,0,,,,,,,,,0,,0
top_importance_only,additional_AAAA_count,TP_vs_TN,TP,TN,5.396057870960501e-254,-0.42431812749565867,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2
top_importance_only,additional_AAAA_count,FN_vs_TP,FN,TP,1.0,,0.0,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
top_importance_only,answer_record_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.44814110325768225,0.0,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13,16445,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
top_importance_only,answer_record_count,TP_vs_FN,TP,FN,1.0,,0.0,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
top_importance_only,answer_record_count,TN_vs_FP,TN,FP,,,,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13,0,,,,,,,,,0,,0
top_importance_only,answer_record_count,TP_vs_TN,TP,TN,0.0,-0.4223752890836728,0.0,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13
top_importance_only,answer_record_count,FN_vs_TP,FN,TP,1.0,,0.0,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
dns_structure_only,has_additional_A,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.7922637126073326,0.0,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,16445,0.4415931894192764,0.0,0.4965920258506806,0.0,1.0,0.0,1.0,1.0,0,0.5584068105807236,2
dns_structure_only,has_additional_A,TP_vs_FN,TP,FN,0.0,,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
dns_structure_only,has_additional_A,TN_vs_FP,TN,FP,,,,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,0,,,,,,,,,0,,0
dns_structure_only,has_additional_A,TP_vs_TN,TP,TN,0.0,2.616828791949147,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2
dns_structure_only,has_additional_A,FN_vs_TP,FN,TP,0.0,,999999999.9999999,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
dns_structure_only,additional_A_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.7922637126073326,0.0,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,16445,0.4415931894192764,0.0,0.4965920258506806,0.0,1.0,0.0,1.0,1.0,0,0.5584068105807236,2
dns_structure_only,additional_A_count,TP_vs_FN,TP,FN,0.0,,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
dns_structure_only,additional_A_count,TN_vs_FP,TN,FP,,,,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,0,,,,,,,,,0,,0
dns_structure_only,additional_A_count,TP_vs_TN,TP,TN,0.0,2.616828791949147,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2
dns_structure_only,additional_A_count,FN_vs_TP,FN,TP,0.0,,999999999.9999999,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
dns_structure_only,unique_record_name_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,4.0799850477864585e-205,-0.25874420541160026,0.0,65780,1.317254484645789,1.0,0.4764512828802376,0.0,5.0,1.0,2.0,1.0,0,0.0007601094557616296,6,16445,1.4415931894192764,1.0,0.4965920258506806,1.0,2.0,1.0,2.0,1.0,0,0.0,2
dns_structure_only,unique_record_name_count,TP_vs_FN,TP,FN,0.0,,999999999.9999999,7262,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
dns_structure_only,unique_record_name_count,TN_vs_FP,TN,FP,,,,65780,1.317254484645789,1.0,0.4764512828802376,0.0,5.0,1.0,2.0,1.0,0,0.0007601094557616296,6,0,,,,,,,,,0,,0
dns_structure_only,unique_record_name_count,TP_vs_TN,TP,TN,0.0,1.5100005459337953,0.9999999989999999,7262,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,65780,1.317254484645789,1.0,0.4764512828802376,0.0,5.0,1.0,2.0,1.0,0,0.0007601094557616296,6
dns_structure_only,unique_record_name_count,FN_vs_TP,FN,TP,0.0,,999999999.9999999,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,7262,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1
dns_structure_only,additional_out_of_bailiwick_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.4486335774135458,0.0,65780,0.2773791425965339,0.0,0.691249853853276,0.0,2.0,0.0,0.0,0.0,0,0.861310428701733,2,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
dns_structure_only,additional_out_of_bailiwick_count,TP_vs_FN,TP,FN,1.0,,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
dns_structure_only,additional_out_of_bailiwick_count,TN_vs_FP,TN,FP,,,,65780,0.2773791425965339,0.0,0.691249853853276,0.0,2.0,0.0,0.0,0.0,0,0.861310428701733,2,0,,,,,,,,,0,,0
dns_structure_only,additional_out_of_bailiwick_count,TP_vs_TN,TP,TN,2.8625568912422546e-252,-0.42283944850229566,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,65780,0.2773791425965339,0.0,0.691249853853276,0.0,2.0,0.0,0.0,0.0,0,0.861310428701733,2
dns_structure_only,additional_out_of_bailiwick_count,FN_vs_TP,FN,TP,1.0,,0.0,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
dns_structure_only,record_total,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.7752738731266764,0.0,65780,2.4836120401337793,2.0,0.899326988730359,0.0,12.0,2.0,3.0,1.0,0,0.0007297050775311645,13,16445,1.8215871085436304,2.0,0.6409055683066263,1.0,3.0,1.0,2.0,1.0,0,0.0,3
dns_structure_only,record_total,TP_vs_FN,TP,FN,0.0,1.7813018074824176,0.49999999975,7262,2.299091159460204,2.0,0.4578913727603667,2.0,3.0,2.0,3.0,1.0,0,0.0,2,9183,1.4439725579875857,1.0,0.49687806457174255,1.0,2.0,1.0,2.0,1.0,0,0.0,2
dns_structure_only,record_total,TN_vs_FP,TN,FP,,,,65780,2.4836120401337793,2.0,0.899326988730359,0.0,12.0,2.0,3.0,1.0,0,0.0007297050775311645,13,0,,,,,,,,,0,,0
dns_structure_only,record_total,TP_vs_TN,TP,TN,8.452712808185224e-30,-0.21317591876238573,0.0,7262,2.299091159460204,2.0,0.4578913727603667,2.0,3.0,2.0,3.0,1.0,0,0.0,2,65780,2.4836120401337793,2.0,0.899326988730359,0.0,12.0,2.0,3.0,1.0,0,0.0007297050775311645,13
dns_structure_only,record_total,FN_vs_TP,FN,TP,0.0,-1.7813018074824176,0.49999999975,9183,1.4439725579875857,1.0,0.49687806457174255,1.0,2.0,1.0,2.0,1.0,0,0.0,2,7262,2.299091159460204,2.0,0.4578913727603667,2.0,3.0,2.0,3.0,1.0,0,0.0,2
dns_structure_only,answer_A_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.27153142725447765,0.0,65780,0.6925661295226513,1.0,0.7350238328959653,0.0,11.0,0.0,1.0,1.0,0,0.38393128610519917,12,16445,0.8755244755244755,1.0,0.33013329990559215,0.0,1.0,1.0,1.0,0.0,0,0.12447552447552447,2
dns_structure_only,answer_A_count,TP_vs_FN,TP,FN,0.0,-0.942744855264052,0.0,7262,0.7181217295510879,1.0,0.4499453180124894,0.0,1.0,0.0,1.0,1.0,0,0.28187827044891217,2,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
dns_structure_only,answer_A_count,TN_vs_FP,TN,FP,,,,65780,0.6925661295226513,1.0,0.7350238328959653,0.0,11.0,0.0,1.0,1.0,0,0.38393128610519917,12,0,,,,,,,,,0,,0
